Threshold,TP,FP,TN,FN,Recall,Precision,F1-Score,Sn,FPR,Acc
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1391,1212,147914,688,0.669071669071669,0.5343834037648867,0.5941905168731311,0.9918726446092566,0.008127355390743385,0.9874342779669985
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1320,1080,148046,759,0.6349206349206349,0.55,0.5894172806430007,0.9927578021270603,0.007242197872939671,0.9878377037796369
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1253,944,148182,826,0.6026936026936027,0.570323167956304,0.5860617399438728,0.9936697825999491,0.006330217400050908,0.9882940378955722
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1199,881,148245,880,0.5767195767195767,0.5764423076923076,0.5765809088723249,0.9940922441425372,0.0059077558574628375,0.9883535597367812
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1130,784,148342,949,0.5435305435305435,0.5903866248693835,0.5659904833458552,0.9947427008033475,0.005257299196652521,0.9885387387983202
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1049,685,148441,1030,0.5045695045695046,0.604959630911188,0.5502229215840545,0.9954065689417003,0.00459343105829968,0.9886577824807381
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",1006,594,148532,1073,0.48388648388648386,0.62875,0.5468877412340309,0.9960167911698832,0.0039832088301168245,0.9889752323005192
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",977,556,148570,1102,0.46993746993746993,0.6373124592302675,0.5409745293466224,0.9962716092431904,0.003728390756809641,0.9890347541417281
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",930,517,148609,1149,0.44733044733044736,0.6427090532135452,0.5275099262620534,0.9965331330552687,0.003466866944731306,0.9889818458384313
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",890,445,148681,1189,0.4280904280904281,0.6666666666666666,0.5213825424721734,0.997015946246798,0.0029840537532019873,0.9891934790516187
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",790,403,148723,1289,0.37999037999038,0.6621961441743504,0.48288508557457216,0.9972975872751901,0.002702412724809866,0.9888098938527166
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",768,389,148737,1311,0.3694083694083694,0.6637856525496975,0.4746600741656366,0.9973914676179875,0.0026085323820125295,0.9887569855494197
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",732,361,148765,1347,0.35209235209235207,0.6697163769441903,0.4615384615384615,0.9975792283035823,0.002420771696417745,0.9887040772461229
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",574,286,148840,1505,0.2760942760942761,0.6674418604651163,0.3906090506975162,0.9980821587114252,0.0019178412885747509,0.988155153599418
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",494,231,148895,1585,0.2376142376142376,0.6813793103448276,0.35235378031383735,0.9984509743438434,0.0015490256561565552,0.9879898151516153
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",467,200,148926,1612,0.22462722462722462,0.7001499250374813,0.34013109978150036,0.9986588522457519,0.0013411477542480954,0.9880162693032638
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",434,179,148947,1645,0.20875420875420875,0.7079934747145188,0.3224368499257058,0.998799672759948,0.0012003272400520348,0.9879369068483185
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",304,135,148991,1775,0.14622414622414623,0.6924829157175398,0.24146147736298648,0.9990947252658825,0.0009052747341175005,0.9873681425878774
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",293,117,149009,1786,0.14093314093314094,0.7146341463414634,0.23543591803937325,0.9992154285637649,0.0007845714362351153,0.9874144373532622
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",282,110,149016,1797,0.13564213564213565,0.7193877551020408,0.22824767300687981,0.9992623687351635,0.0007376312648365024,0.9873879832016137
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",224,94,149032,1855,0.10774410774410774,0.7044025157232704,0.18690029203170633,0.9993696605555034,0.0006303394444966415,0.9871102146093053
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",179,85,149041,1900,0.0860990860990861,0.678030303030303,0.15279556124626548,0.9994300122044446,0.0005699877955553934,0.9868721272444694
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",173,83,149043,1906,0.08321308321308321,0.67578125,0.14817987152034262,0.999443423681987,0.0005565763180129801,0.986845673092821
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",148,68,149058,1931,0.07118807118807119,0.6851851851851852,0.12897603485838782,0.9995440097635556,0.0004559902364443813,0.9867795377137
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",147,62,149064,1932,0.0707070707070707,0.7033492822966507,0.1284965034965035,0.9995842441961831,0.00041575580381691957,0.9868126054032604
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",88,40,149086,1991,0.042328042328042326,0.6875,0.07974626189397371,0.9997317704491504,0.0002682295508495969,0.9865679045005126
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",72,34,149092,2007,0.03463203463203463,0.6792452830188679,0.06590389016018305,0.9997720048817779,0.00022799511822213514,0.9865017691213915
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",63,31,149095,2016,0.030303030303030304,0.6702127659574468,0.05798435342843995,0.9997921220980915,0.00020787790190845978,0.9864620878939189
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",24,20,149106,2055,0.011544011544011544,0.5454545454545454,0.022609514837494113,0.9998658852245752,0.00013411477542479844,0.9862769088323798
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",10,13,149113,2069,0.00481000481000481,0.43478260869565216,0.009514747859181731,0.9999128253959739,8.717460402607458e-05,0.9862306140669952
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",8,6,149120,2071,0.003848003848003848,0.5714285714285714,0.007644529383659819,0.9999597655673725,4.0234432627461736e-05,0.9862636817565557
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",3,2,149124,2076,0.001443001443001443,0.6,0.0028790786948176585,0.9999865885224575,1.3411477542524253e-05,0.9862570682186436
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:31<00:00,  6.39it/s]",0,0,149126,2079,0.0,,,1.0,0.0,0.9862504546807315
