Threshold,TP,FP,TN,FN,Recall,Precision,F1-Score,Sn,FPR,Acc
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",53,18,149188,2026,0.025493025493025494,0.7464788732394366,0.049302325581395356,0.9998793614197821,0.0001206385802179355,0.986489076907823
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",53,18,149188,2026,0.025493025493025494,0.7464788732394366,0.049302325581395356,0.9998793614197821,0.0001206385802179355,0.986489076907823
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",50,17,149189,2029,0.02405002405002405,0.746268656716418,0.04659832246039143,0.9998860635631275,0.00011393643687251931,0.9864758568265195
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",50,17,149189,2029,0.02405002405002405,0.746268656716418,0.04659832246039143,0.9998860635631275,0.00011393643687251931,0.9864758568265195
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",19,5,149201,2060,0.00913900913900914,0.7916666666666666,0.018069424631478842,0.9999664892832728,3.351071672719197e-05,0.9863502660541362
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",10,2,149204,2069,0.00481000481000481,0.8333333333333334,0.009564801530368245,0.9999865957133092,1.3404286690832379e-05,0.9863106058102258
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",2,1,149205,2077,0.000962000962000962,0.6666666666666666,0.001921229586935639,0.9999932978566546,6.702143345416189e-06,0.9862643355256635
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:33<00:00,  6.04it/s]",0,0,149206,2079,0.0,,,1.0,0.0,0.9862577254850118
