Threshold,TP,FP,TN,FN,Recall,Precision,F1-Score,Sn,FPR,Acc
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,99332,49794,1,0.9995189995189995,0.02049107583078592,0.04015885746311203,0.33390555637514585,0.6660944436248541,0.3430574385767666
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,97773,51353,1,0.9995189995189995,0.020811008402519756,0.04077307956440695,0.3443598031195097,0.6556401968804904,0.35336794418174
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,96470,52656,1,0.9995189995189995,0.02108617120590981,0.041301042463752276,0.35309738073843594,0.6469026192615641,0.3619853840812142
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,94898,54228,1,0.9995189995189995,0.021427982181158226,0.04195648881934279,0.3636388020868259,0.636361197913174,0.372381865679045
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,93444,55682,1,0.9995189995189995,0.021754150876237936,0.04258153092693723,0.37338894626020946,0.6266110537397905,0.38199794980324725
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,91791,57335,1,0.9995189995189995,0.022137233804557416,0.043315129028223626,0.3844735324490699,0.6155264675509301,0.3929301279719586
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,90422,58704,1,0.9995189995189995,0.022464864864864865,0.0439421013121306,0.39365368882689805,0.606346311173102,0.40198406137363185
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,88606,60520,1,0.9995189995189995,0.022914736888536014,0.044802345762858034,0.40583131043547066,0.5941686895645293,0.41399424622201647
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2078,86857,62269,1,0.9995189995189995,0.023365379209535055,0.045663304546553284,0.4175596475463702,0.5824403524536298,0.42556132403029
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2077,85210,63916,2,0.9990379990379991,0.023795066848442493,0.04648300248416624,0.4286039993026032,0.5713960006973968,0.4364472074336166
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2076,83398,65728,3,0.9985569985569985,0.024288087605587663,0.047422703962171485,0.44075479795609085,0.5592452020439092,0.44842432459244075
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,82037,67089,4,0.9980759980759981,0.024669488301312537,0.04814887865322366,0.44988130842374907,0.5501186915762509,0.457418736152905
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,80215,68911,4,0.9980759980759981,0.025215700571150808,0.04918868304709075,0.4620991644649491,0.537900835535051,0.4694686022287623
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,78945,70181,4,0.9980759980759981,0.025610960256726736,0.049940432496179264,0.47061545270442445,0.5293845472955756,0.477867795377137
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,77446,71680,4,0.9980759980759981,0.02609373624577156,0.0508578431372549,0.48066735512251385,0.5193326448774862,0.487781488707384
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,75780,73346,4,0.9980759980759981,0.026652109691092416,0.051917832211574554,0.4918391159154004,0.5081608840845996,0.49879964286895273
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,74324,74802,4,0.9980759980759981,0.027160041361797928,0.052881062208517036,0.5016026715663264,0.49839732843367357,0.5084289540689793
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,72531,76595,4,0.9980759980759981,0.027812776452296063,0.054117493642824546,0.5136260611831606,0.48637393881683944,0.5202870275453854
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,70636,78490,4,0.9980759980759981,0.028537635295897458,0.055488701698087985,0.5263334361546611,0.4736665638453389,0.5328196818888264
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2075,68753,80373,4,0.9980759980759981,0.029296323487886147,0.05692183192286063,0.5389603422609068,0.46103965773909317,0.5452729737773222
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2073,66971,82155,6,0.9971139971139971,0.03002433230983141,0.058293379075685776,0.5509099687512573,0.4490900312487427,0.557045071260871
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2073,65089,84037,6,0.9971139971139971,0.030865668086120127,0.059877818055776195,0.5635301691187318,0.43646983088126823,0.5694917496114547
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2073,62979,86147,6,0.9971139971139971,0.03186681424091496,0.061759842695624984,0.5776792779260491,0.4223207220739509,0.5834463146059985
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2073,61349,87777,6,0.9971139971139971,0.032685818801046956,0.063296743561167,0.588609632123171,0.41139036787682903,0.5942263814027314
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2073,59555,89571,6,0.9971139971139971,0.03363730771727137,0.06507919066978511,0.6006397274787764,0.39936027252122364,0.6060910684170497
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2070,58080,91046,9,0.9956709956709957,0.0344139650872818,0.06652846743479729,0.6105306921663559,0.3894693078336441,0.6158261962236699
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2070,56339,92787,9,0.9956709956709957,0.03543974387508774,0.06844332760216902,0.6222053833670855,0.37779461663291447,0.6273403657286465
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2070,54800,94326,9,0.9956709956709957,0.03639880429048708,0.07023019898556379,0.6325255153360245,0.3674744846639755,0.6375186005753778
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2069,53215,95911,10,0.9951899951899952,0.03742493307286014,0.07213709185363387,0.6431541112884407,0.3568458887115593,0.6479944446281538
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2069,51607,97519,10,0.9951899951899952,0.03854609136299277,0.07421755896332168,0.6539369392325952,0.3460630607674048,0.6586290135908204
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2069,50028,99098,10,0.9951899951899952,0.039714378946964314,0.0763806851742469,0.6645253007523839,0.3354746992476161,0.6690717899540359
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2066,48599,100527,13,0.9937469937469937,0.040777657159774994,0.07834066434096769,0.6741078014564864,0.3258921985435136,0.6785026950166991
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2066,47277,101849,13,0.9937469937469937,0.04187017408750988,0.08035471199097662,0.6829727881120663,0.3170272118879337,0.6872457921365034
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2065,45769,103357,14,0.9932659932659933,0.0431701300330309,0.08274397451565724,0.6930850421790968,0.30691495782090317,0.6972123937700473
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2065,44195,104931,14,0.9932659932659933,0.044638996973627325,0.0854382589627423,0.7036398750050293,0.29636012499497066,0.7076221024437023
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2065,42794,106332,14,0.9932659932659933,0.04603312601707572,0.08798841024329968,0.7130346150235372,0.28696538497646285,0.7168876690585628
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2065,41259,107867,14,0.9932659932659933,0.04766411227033515,0.09096315221461138,0.7233279240373912,0.2766720759626088,0.7270394497536458
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2063,39796,109330,16,0.9923039923039924,0.04928450273537351,0.09390504802221311,0.733138419859716,0.26686158014028405,0.7367018286432327
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2062,38236,110890,17,0.9918229918229918,0.0511687924959055,0.09731694079335489,0.743599372342851,0.256400627657149,0.7470123342482061
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2059,36669,112457,20,0.9903799903799904,0.053165668250361495,0.10091405886245008,0.7541072649973848,0.24589273500261521,0.75735590754274
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2058,34006,115120,21,0.98989898989899,0.057065217391304345,0.10790970820334006,0.771964647345198,0.22803535265480201,0.7749611454647664
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2058,32697,116429,21,0.98989898989899,0.059214501510574016,0.11174458380843787,0.7807424593967517,0.2192575406032483,0.7836182665917132
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2057,31170,117956,22,0.9894179894179894,0.06190748487675685,0.11652410355180423,0.7909821225004359,0.20901787749956413,0.7937105254455871
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2057,29761,119365,22,0.9894179894179894,0.06464894085109057,0.12136767265539723,0.8004305084291137,0.19956949157088633,0.8030290003637446
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2054,28312,120814,25,0.987974987974988,0.06764144108542448,0.12661427030359068,0.810147123908641,0.18985287609135904,0.81259217618465
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2051,27028,122098,28,0.9865319865319865,0.07053199903710582,0.13165158225816806,0.8187572924909137,0.18124270750908633,0.8210641182500579
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2048,25702,123424,31,0.9850889850889851,0.0738018018018018,0.13731603473130177,0.8276491021015785,0.1723508978984215,0.8298138289077742
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2045,24485,124641,34,0.9836459836459837,0.07708254805880135,0.14296200496347303,0.8358099861861781,0.16419001381382192,0.8378426639330709
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2040,23457,125669,39,0.9812409812409812,0.0800094128721026,0.14795474325500435,0.8427034856430133,0.15729651435698666,0.8446083132171556
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2039,22403,126723,40,0.9807599807599807,0.08342197856149251,0.15376494099015875,0.8497713343079007,0.15022866569209925,0.8515723686386032
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2036,21272,127854,43,0.9793169793169794,0.0873519821520508,0.16039705361011541,0.8573555248581737,0.14264447514182632,0.8590324394034589
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2031,20214,128912,48,0.976911976911977,0.09130141604855023,0.1669955599407992,0.864450196478146,0.13554980352185397,0.8659964948249066
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2028,19141,129985,51,0.9754689754689755,0.09580046294109311,0.17446662078458364,0.871645454179687,0.12835454582031303,0.8730729803908601
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2025,18431,130695,54,0.974025974025974,0.09899296050058662,0.179720434879077,0.8764065287072677,0.12359347129273235,0.8777487516947191
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2018,17154,131972,61,0.9706589706589707,0.10525766743167118,0.18992047433061976,0.8849697571181417,0.11503024288185826,0.8861479448430938
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2015,16257,132869,64,0.9692159692159692,0.11027802101576183,0.19802466709252617,0.8909848047959443,0.10901519520405567,0.8920604477365166
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2010,15492,133634,69,0.9668109668109668,0.11484401782653411,0.20530105714723457,0.8961146949559433,0.10388530504405669,0.8970867365497173
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",2000,14543,134583,79,0.962000962000962,0.12089705615668259,0.214799699280421,0.9024784410498504,0.09752155895014958,0.9032968486491849
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1989,13593,135533,90,0.9567099567099567,0.12764728532922603,0.2252420587735689,0.9088488928825289,0.0911511071174711,0.9095069607486524
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1974,12800,136326,105,0.9494949494949495,0.13361310410180047,0.2342609624399217,0.9141665437281226,0.08583345627187744,0.914652293244271
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1966,12134,136992,113,0.9456469456469456,0.13943262411347518,0.2430310896841585,0.9186325657497687,0.0813674342502313,0.9190040011904368
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1952,10987,138139,127,0.9389129389129389,0.15086173583739082,0.25995472100146494,0.9263240481203814,0.07367595187961862,0.926497139644853
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1935,10514,138612,144,0.9307359307359307,0.15543417141939112,0.2663821585903084,0.9294958625591782,0.07050413744082185,0.9295129129327734
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1926,9566,139560,153,0.9264069264069265,0.1675948485903237,0.2838405423329158,0.9358529029143141,0.06414709708568589,0.935723025032241
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1912,8921,140205,167,0.9196729196729196,0.17649773839195051,0.29615861214374223,0.9401781044217642,0.059821895578235806,0.9398961674547799
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1889,8354,140772,190,0.9086099086099086,0.184418627355267,0.3066060704431099,0.9439802583050575,0.056019741694942504,0.9434939320789656
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1882,7689,141437,197,0.9052429052429053,0.19663567025389198,0.3230901287553648,0.9484395745879324,0.05156042541206762,0.9478456400251315
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1873,7294,141832,206,0.9009139009139009,0.2043198429148031,0.33309621198648404,0.9510883414025724,0.04891165859742763,0.9503984656592044
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1861,6714,142412,218,0.8951418951418951,0.2170262390670554,0.34935235592265823,0.9549776698898917,0.045022330110108255,0.9541549551932806
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1845,6233,142893,234,0.8874458874458875,0.22839811834612528,0.3632962488923895,0.9582031302388584,0.04179686976114161,0.9572302503224099
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1831,5834,143292,248,0.8807118807118807,0.23887801696020874,0.3758210180623973,0.9608787200085833,0.03912127999141668,0.9597764624185708
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1810,5604,143522,269,0.8706108706108706,0.244132721877529,0.3813336142420731,0.9624210399259686,0.03757896007403139,0.961158691842201
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1793,5090,144036,286,0.8624338624338624,0.26049687636205143,0.4001338986833296,0.9658677896543862,0.034132210345613756,0.9644456201845177
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1758,4764,144362,321,0.8455988455988456,0.26954921803127874,0.408789675619114,0.9680538604938106,0.03194613950618941,0.9663701597169406
"LOADING: 100%|███████████████████████████████████████████████████████████████████████| 200/200 [00:32<00:00,  6.06it/s]",1750,4534,144592,329,0.8417508417508418,0.2784850413749204,0.41851010402965444,0.9695961804111959,0.030403819588804115,0.9678383651334281
